gvkey,datadate,tic,AP,AT,BV,COGS,EMP,IBE,OCF,PPE,REC,SALE,XOPR,MV,2_digit_sic
183366,20161231,H,162,7749,3903,3473,45,204,489,6634,304,4429,3788,7228.8369,70
183377,20121231,FTNT,20.816,975.497,510.934,135.856,1.954,66.836,183.866,56.858,107.642,533.639,423.512,3370.515,35
183377,20131231,FTNT,35.599,1168.464,585.76,165.02,2.308,44.273,147.384,78.45,130.471,615.297,529.496,3090.1646,35
183377,20141231,FTNT,49.947,1424.774,675.966,208.981,2.854,25.343,196.582,114.352,184.741,770.364,689.012,5103.1424,35
183377,20151231,FTNT,61.5,1790.51,755.377,255.188,4.018,7.987,282.547,140.126,259.563,1009.268,952.47,5342.5068,35
183377,20161231,FTNT,56.732,2139.941,837.681,289.317,4.665,32.187,345.708,207.721,312.998,1275.443,1179.728,5213.1094,35
183387,20121231,GXF,,,,,,,,,,,,,67
183387,20131231,GXF,,,,,,,,,,,,,67
183387,20141231,GXF,,,,,,,,,,,,,67
183387,20151231,GXF,,,,,,,,,,,,,67
183387,20161231,GXF,,,,,,,,,,,,,67
183388,20121231,STWD,8.89,4324.373,2719.346,75.393,0,201.195,265.582,,3024.455,306.98,75.393,3111.08,67
183388,20121231,STWD,8.89,4324.373,,,0,201.195,,0,,312.103,,3111.08,67
183388,20131231,STWD,225.374,110770.575,4282.528,286.54,0,305.03,326.314,,4788.434,574.536,286.54,,67
183388,20131231,STWD,220.514,110770.575,,,0,305.03,,0,,746.847,,,67
183388,20141231,STWD,144.516,116099.297,3860.856,322.905,0.468,496.572,220.709,,6340.387,722.807,322.905,,67
183388,20141231,STWD,144.516,116099.297,,,0.468,496.572,,0,,1040.136,,,67
183388,20151231,STWD,156.805,85738.138,4140.316,328.729,0.45,450.697,612.506,,6297.831,762.551,328.729,,67
183388,20151231,STWD,156.805,85738.138,,,0.45,450.697,,0,,1048.81,,,67
183388,20161231,STWD,198.134,77256.266,4522.274,419.6,0.34,365.186,556.63,,5974.498,806.39,419.6,5691.3497,67
183388,20161231,STWD,198.134,77256.266,,,0.34,365.186,,0,,1060.736,,5691.3497,67
183407,20121231,VNM,,,,,,,,,,,,,67
183407,20131231,VNM,,,,,,,,,,,,,67
183407,20141231,VNM,,,,,,,,,,,,,67
183407,20151231,VNM,,,,,,,,,,,,,67
183407,20161231,VNM,,,,,,,,,,,,,67
183421,20130131,PERFQ,45.599,419.604,103.122,321.172,2.269,-56.013,-7.368,52.913,20.417,534.779,555.794,97.2873,59
183421,20140131,PERFQ,51.877,423.404,91.294,323.692,2.287,-12.465,-1.471,55.154,34.988,575.857,564.684,96.0716,59
183421,20150131,PERFQ,39.532,386.232,95.294,312.831,2.154,2.647,44.518,64.165,27.777,583.955,560.447,88.9638,59
183421,20160131,PERFQ,32.475,351.046,83.977,284.34,2.044,-11.671,38.11,69.356,29.602,541.964,534.177,34.7066,59
183421,20170131,PERFQ,29.632,310.3,60.425,247.533,1.783,-23.639,19.264,57.31,25.572,468.865,469.993,30.2133,59
183450,20121231,TBF,,,,,,,,,,,,,67
183450,20131231,TBF,,,,,,,,,,,,,67
183450,20141231,TBF,,,,,,,,,,,,,67
183450,20151231,TBF,,,,,,,,,,,,,67
183450,20161231,TBF,,,,,,,,,,,,,67
183455,20130630,PLPL,0.516,8.835,-2.628,0.963,0.1,-2.188,-1.777,8.044,0.014,0.359,2.882,55.2078,28
183455,20140630,PLPL,0.142,9.683,-2.202,0.691,0.1,-15.053,-2.593,9.142,0.434,0.266,7.572,48.303,28
183455,20150630,PLPL,0.332,8.505,-6.499,0.785,0.25,-9.582,-2.704,8.647,0.017,0.093,8.528,36.9945,28
183466,20121231,STPZ,,,,,,,,,,,,,67
183466,20131231,STPZ,,,,,,,,,,,,,67
183466,20141231,STPZ,,,,,,,,,,,,,67
183466,20151231,STPZ,,,,,,,,,,,,,67
183466,20161231,STPZ,,,,,,,,,,,,,67
183488,20121231,MAXD,0.033,18.067,16.199,2.814,0.023,-4.108,-2.035,0.504,0,0,2.814,97.7048,73
183488,20131231,MAXD,0.206,17.388,14.104,5.94,0.018,-8.805,-3.568,0.515,0,0.002,5.94,60.0515,73
183488,20141231,MAXD,0.656,18.171,12.558,4.525,0.014,-9.864,-2.956,0.531,0,0.002,4.525,24.2364,73
183488,20151231,MAXD,1.393,1.554,-5.757,4.409,0.01,-26.159,-3.682,0.552,0,0,4.409,5.5745,73
183488,20161231,MAXD,0.239,0.352,-10.637,3.823,0.005,-11.187,-1.838,0.56,0,0,3.823,12.0698,73
183517,20130531,TAER,0.501,18.949,11.514,8.555,0.106,3.757,5.28,9.285,8.471,14.326,9.308,93.984,36
183517,20140531,TAER,3.063,23.85,13.647,5.922,0.106,2.291,5.771,14.647,8.416,12.24,7.481,62.656,36
183517,20150531,TAER,0.049,12.865,0.55,0,,-0.049,-1.769,0,0,0,0.049,18.8788,36
183524,20121231,GNUS,0.971,2.816,-0.245,4.836,0.011,-2.068,-0.935,0.089,1.084,6.571,8.383,4.0271,39
183524,20131231,GNUS,1.815,14.592,11.496,1.504,0.007,-7.115,-1.12,0.161,0.894,2.557,4.758,26.575,39
183524,20141231,GNUS,1.238,17.325,13.72,0.5,0.011,-3.729,-2.482,0.164,0.208,0.926,4.293,12.0469,39
183524,20151231,GNUS,1.285,18.871,14.121,0.201,0.015,-3.483,-3.397,0.242,0.172,0.908,4.31,12.2723,39
183524,20161231,GNUS,1.574,17.94,10.056,0.279,0.019,-6.213,-3.716,0.247,0.123,0.867,7.188,21.6995,39
183526,20121231,AMCF,8.368,120.714,56.634,212.208,0.197,1.644,-0.697,58.175,18.22,228.814,219.22,4.7595,51
183526,20131231,AMCF,3.156,293.267,57.641,254.53,0.189,-1.012,-34.248,78.798,45.819,273.261,262.879,17.2805,51
183528,20121231,GCAP,446.311,629.913,163.687,140.444,0.363,2.621,12.149,29.959,97.954,151.851,140.444,142.8392,62
183528,20131231,GCAP,739.318,1111.135,234.401,206.818,0.551,31.311,-18.329,43.564,239.327,267.78,206.818,296.0818,62
183528,20141231,GCAP,759.559,1185.887,264.894,294.85,0.479,31.626,138.173,50.34,151.408,370.132,294.85,387.2737,62
183528,20151231,GCAP,920.621,1424.815,306.084,348.144,0.772,10.279,77.213,75.117,138.44,428.127,348.144,395.5328,62
183528,20161231,GCAP,945.468,1430.084,294.182,312.207,0.741,35.272,124.839,89.588,80.287,412.377,312.207,317.2876,62
183533,20121231,LTPZ,,,,,,,,,,,,,67
183533,20131231,LTPZ,,,,,,,,,,,,,67
183533,20141231,LTPZ,,,,,,,,,,,,,67
183533,20151231,LTPZ,,,,,,,,,,,,,67
183533,20161231,LTPZ,,,,,,,,,,,,,67
183534,20121231,TIPZ,,,,,,,,,,,,,67
183534,20131231,TIPZ,,,,,,,,,,,,,67
183534,20141231,TIPZ,,,,,,,,,,,,,67
183534,20151231,TIPZ,,,,,,,,,,,,,67
183534,20161231,TIPZ,,,,,,,,,,,,,67
183538,20121231,GTSO,0.076,0.001,-0.503,0,0.001,-1.417,-0.254,0,0,0,0.295,2.2027,49
183538,20131231,GTSO,0.123,0.004,-0.267,0,0.001,-0.91,-0.29,0,0,0,0.337,1.0925,49
183538,20141231,GTSO,0.328,0.015,-0.595,0,0.001,-4.103,-0.268,0,0,0,3.719,2.4881,49
183538,20151231,GTSO,0.36,0.001,-1.147,0,0.001,-6.655,-0.475,0,0,0,0.506,0.469,49
183547,20131031,CODA,1.134,20.107,0.9,8.872,,5.315,3.259,2.101,3.361,22.344,15.234,9.5652,38
183547,20141031,CODA,1.389,21.192,2.703,6.124,,1.626,0.319,3.093,5.387,16.446,12.984,5.1843,38
183547,20151031,CODA,1.033,21.88,4.257,8.444,,1.07,3.252,5.16,3.842,19.234,15.585,8.4617,38
183547,20161031,CODA,1.396,22.836,10.155,7.698,0.1,4.931,4.385,5.47,6.822,21.118,14.812,15.2636,38
183559,20121231,TTTM,1.163,3.755,-16.263,3.955,0.037,-21.528,-4.378,1.697,0.538,4.52,10.616,3.6713,37
183565,20131031,IDWM,1.34,35.655,25.863,19.406,,2.243,6.755,11.728,4.763,41.641,36.036,25.7675,27
183565,20141031,IDWM,1.989,40.442,28.993,19.829,,5.278,5.845,12.253,5.143,45.248,38.366,39.6375,27
183565,20151031,IDWM,1.302,40.807,27.341,21.759,,2.338,2.373,13.626,6.287,49.456,42.998,175.7322,27
183565,20161031,IDWM,2.412,53.938,36.712,34.444,,3.669,-1.738,14.533,11.902,65.267,57.489,273.371,27
183568,20121231,NTLK,,,,,,,,,,,,,48
183568,20131231,NTLK,2.435,4.592,-6.491,4.679,,-4.788,-2.577,3.413,0.175,6.024,9.333,13.6369,48
183568,20141231,NTLK,2.149,4.438,-9.043,3.101,0.021,-2.841,-1.385,3.522,0.083,5.063,7.021,5.4629,48
183581,20121231,KAR,388.4,4922.3,1443.7,1087.1,12.069,92,290.2,1116.2,1338.6,1963.4,1506.2,2765.9579,73
183581,20131231,KAR,435.5,5127.2,1481.8,1232.2,12.3,67.7,434,1176.4,1453.9,2173.3,1722.2,4108.2774,73
183581,20141231,KAR,471.7,5351.5,1547.1,1318.8,12.6,169.3,431.3,1235.1,1764.3,2364.5,1790.2,4896.5994,73
183581,20151231,KAR,608.4,5791.8,1386.1,1497.5,14.4,214.6,475,1336.5,2143.9,2639.6,1999.5,5102.5489,73
183581,20161231,KAR,648.5,6557.6,1397.3,1827.4,17.4,222.4,360.8,1498.1,2463.1,3150.1,2401.9,5823.5542,73
183584,20121231,PSK,,,,,,,,,,,,,67
183584,20131231,PSK,,,,,,,,,,,,,67
183584,20141231,PSK,,,,,,,,,,,,,67
183584,20151231,PSK,,,,,,,,,,,,,67
183584,20161231,PSK,,,,,,,,,,,,,67
183588,20121231,NSPX,0.728,2.573,-0.728,0,0.003,-6.92,-4.521,0.022,0,0,6.854,49.0556,28
183588,20131231,NSPX,1.27,3.885,1.26,0,0.002,-5.302,-4.707,0.03,0,0,6.372,35.4289,28
183588,20141231,NSPX,0.989,2.629,0.097,0,0.002,-6.994,-5.044,0.035,0,0,6.974,21.2358,28
183588,20151231,NSPX,0.977,2.678,-1.908,0,0.002,-5.886,-4.633,0.039,0,0,6.046,6.4731,28
183588,20161231,NSPX,1.238,0.734,-3.429,0,0.004,-3.555,-2.733,0.004,0,0,3.169,0.7695,28
183590,20121231,OTCM,0.721,26.95,14.515,22.606,0.074,5.477,8.707,8.727,6.481,33.184,22.606,81.7741,62
183590,20131231,OTCM,0.509,29.978,18.704,23.7,0.081,5.631,8.328,9.463,4.98,33.64,23.7,85.3973,62
183590,20141231,OTCM,0.562,33.176,18.251,25.382,0.085,7.89,12.502,11.159,5.674,39.827,25.382,161.5931,62
183590,20151231,OTCM,0.616,36.214,17.547,28.972,0.089,10.258,17.107,11.962,6.082,47.53,28.972,184.5812,62
183590,20161231,OTCM,0.508,36.643,15.506,30.032,0.088,10.528,15.74,12.106,6.262,48.565,30.032,261.694,62
183593,20121231,OMER,2.632,26.575,-6.531,42.587,0.071,-38.444,-34.551,2.826,1.934,6.022,42.587,134.4054,28
183593,20131231,OMER,2.329,16.535,-18.384,51.814,0.075,-39.796,-29.695,3.03,0.379,1.6,51.814,342.7644,28
183593,20141231,OMER,4.915,11.09,-42.654,70.221,0.103,-73.673,-58.044,3.01,0.392,0.539,70.221,847.1043,28
183593,20151231,OMER,6.428,48.995,-26.234,84.538,0.162,-75.096,-65.209,3.383,6.517,13.509,84.538,598.3849,28
183593,20161231,OMER,2.519,67.278,-37.447,95.593,0.154,-66.745,-51.504,3.913,12.037,41.617,95.593,434.6845,28
183602,20121231,SRNE,0.439,6.782,6.198,5.143,0.018,-4.845,-3.797,1.96,0.08,0.584,5.143,45.0176,28
183602,20131231,SRNE,2.153,92.582,66.809,14.884,0.05,-21.911,-16.49,3.373,0.394,0.46,14.884,186.5268,28
183602,20141231,SRNE,1.656,141.541,108.713,35.259,0.066,-34.657,-28.764,3.964,0.732,3.825,35.259,364.383,28
183602,20151231,SRNE,1.339,343.519,145.152,52.291,0.097,-45.811,-42.069,9.963,2.618,4.59,52.291,328.9854,28
183602,20161231,SRNE,8.282,401.586,80.037,65.254,0.154,-60.923,-70.928,17.629,2.985,8.152,65.254,249.3267,28
183603,20121231,CLNS,0,1435.567,971.331,28.305,0,62.011,71.026,0,333.569,107.155,28.305,,67
183603,20121231,CLNS,0,1435.567,,,0,62.011,,0,,106.923,,,67
183603,20131231,CLNS,7.986,2628.552,1432.31,39.353,0,101.765,125.289,0,1036.931,184.817,39.353,,67
183603,20131231,CLNS,0,2628.552,,,0,101.765,,0,,184.773,,,67
183603,20141231,CLNS,12.236,5871.848,2079.23,96.188,0,123.149,132.759,0,2143.917,300.649,96.188,,67
183603,20141231,CLNS,0,5871.848,,,0,123.149,,0,,301.865,,,67
183603,20151231,CLNS,67.572,10039.31,2221.166,492.32,0.347,149.98,373.126,51.716,4212.396,841.976,492.32,,67
183603,20151231,CLNS,67.572,10039.31,,,0.347,149.98,,51.716,,850.938,,,67
183603,20161231,CLNS,82.593,9760.992,2148.049,545.273,0.575,115.318,408.361,53.413,3559.34,938.232,545.273,2309.2088,67
183603,20161231,CLNS,82.593,9760.992,,,0.575,115.318,,53.413,,1011.848,,2309.2088,67
183606,20121231,ARI,1.265,788.43,546.889,13.627,0,40.181,40.104,0,393.444,57.086,13.627,,67
183606,20121231,ARI,1.265,788.43,,,0,40.181,,0,,63.265,,,67
183606,20131231,ARI,2.66,907.504,682.921,17.575,0,52.485,45.983,0,664.605,77.483,17.575,,67
183606,20131231,ARI,2.66,907.504,,,0,52.485,,0,,74.416,,,67
183606,20141231,ARI,7.578,1845.147,855.034,18.111,0,82.739,67.037,0,1030.531,123.224,18.111,,67
183606,20141231,ARI,7.578,1845.147,,,0,82.739,,0,,131.441,,,67
183606,20151231,ARI,9.246,2719.943,1375.309,26.111,0,103.256,88.122,0,1942.56,196.867,26.111,1157.7699,67
183606,20151231,ARI,9.246,2719.943,,,0,103.256,,0,,183.122,,1157.7699,67
183606,20161231,ARI,17.681,3482.977,1931.768,52.021,0,157.876,118.881,0,2712.373,265.374,52.021,1519.4503,67
183606,20161231,ARI,17.681,3482.977,,,0,157.876,,0,,274.269,,1519.4503,67
183612,20121231,ZOOM,6.409,235.717,52.057,39.604,0.045,-9.764,-35.746,4.547,28.518,49.774,57.11,16.1255,99
183612,20131231,ZOOM,0,168.283,12.281,0,0.01,-4.152,18.59,1.297,9.358,0,2.882,14.4131,99
183617,20121231,VLLX,314.11,352.896,37.996,1.38,,1.837,2.997,,136.009,9.179,5.217,51.87,60
183617,20121231,VLLX,,352.896,,,,1.837,,,,9.179,,51.87,60
183617,20131231,VLLX,356.118,394.675,37.709,1.287,,2.057,3.532,,181.408,10.837,5.794,56.8381,60
183617,20131231,VLLX,,394.675,,,,2.057,,,,10.837,,56.8381,60
183617,20141231,VLLX,375.871,421.258,41.863,1.586,,2.716,4.489,,244.368,13.385,7.012,54.425,60
183617,20141231,VLLX,,421.258,,,,2.716,,,,13.385,,54.425,60
183620,20121231,NEV,,,,,,,,,,,,,67
183620,20131231,NEV,,,,,,,,,,,,,67
183620,20141231,NEV,,,,,,,,,,,,,67
183620,20151231,NEV,,,,,,,,,,,,,67
183620,20161231,NEV,,,,,,,,,,,,,67
183621,20121231,IWX,,,,,,,,,,,,,67
183621,20131231,IWX,,,,,,,,,,,,,67
183621,20141231,IWX,,,,,,,,,,,,,67
183621,20151231,IWX,,,,,,,,,,,,,67
183621,20161231,IWX,,,,,,,,,,,,,67
183622,20121231,IWL,,,,,,,,,,,,,67
183622,20131231,IWL,,,,,,,,,,,,,67
183622,20141231,IWL,,,,,,,,,,,,,67
183622,20151231,IWL,,,,,,,,,,,,,67
183622,20161231,IWL,,,,,,,,,,,,,67
183623,20121231,IWY,,,,,,,,,,,,,67
183623,20131231,IWY,,,,,,,,,,,,,67
183623,20141231,IWY,,,,,,,,,,,,,67
183623,20151231,IWY,,,,,,,,,,,,,67
183623,20161231,IWY,,,,,,,,,,,,,67
183636,20121231,RCM,0.9,557.377,-236.2,184.709,,-119.74,29.166,41.186,25.859,72.254,250.061,1107.8586,87
183636,20131231,RCM,4.254,509.991,-85.612,182.055,,130.083,54.423,42.823,24.557,504.768,259.88,879.4608,87
183636,20141231,RCM,12.488,446.373,-142.246,177.541,,-79.62,-77.236,45.742,4.438,210.14,245.98,673.0483,87
183636,20151231,RCM,5.306,460.289,-213.313,161.441,3.258,-84.256,-23.812,66.389,10.194,117.239,241.661,344.688,87
183636,20161231,RCM,7.947,415.059,-55.104,190.205,6.644,177.071,-86.86,72.306,5.816,592.557,265.309,239.985,87
183640,20121231,IRDM,13.834,1916.341,876.558,114.222,0.211,64.631,174.023,1450.879,60.437,383.52,197.336,513.8179,48
183640,20131231,IRDM,12.934,2309.796,939.495,111.408,0.224,62.517,183.048,1872.295,55.443,382.649,197.775,479.3892,48
183640,20141231,IRDM,17.677,2909.681,1231.864,116.654,0.233,74.989,214.872,2310.994,50.672,408.557,212.877,915.5738,48
183640,20151231,IRDM,31.525,3204.23,1228.721,101.113,0.244,7.123,217.479,2829.427,51.668,411.378,198.702,800.0097,48
183640,20161231,IRDM,11.131,3499.625,1343.758,109.244,0.244,111.032,225.199,3235.182,57.373,433.64,207.875,920.4384,48
183660,20121231,YUANF,18.62,439.306,228.36,242.388,3.369,23.549,262.938,86.1,229.169,333.112,294.465,494.319,61
183660,20131231,YUANF,67.716,553.119,252.805,581.344,2.737,11.828,-129.08,89.726,289.615,658.128,641.533,470.92,61
183660,20141231,YUANF,113.903,612.645,263.052,721.922,2.644,10.166,-46.68,91.048,421.161,813.448,779.238,471,61
183660,20151231,YUANF,0,750.315,256.069,28.59,2.47,0.076,371.213,86.402,486.008,56.311,28.59,629.9893,61
183660,20161231,YUANF,0,1030.997,22.64,73.949,2.248,2.004,123.3,232.279,666.738,131.207,73.949,706.86,61
183666,20121231,ZMTP,0.931,5.124,2.902,11.042,0.03,-0.732,-1.339,0.531,1.966,14.691,15.357,1.3948,36
183666,20131231,ZMTP,0.694,3.72,2.386,8.129,0.028,-1.065,0.196,0.566,1.675,11.241,11.938,0.8789,36
183666,20141231,ZMTP,0.727,4.011,2.159,8.4,0.024,0.122,-0.411,0.589,1.811,11.901,12.031,1.9958,36
183666,20151231,ZMTP,1.423,6.87,5.154,7.349,0.032,-0.833,-0.371,0.759,1.079,10.79,11.491,31.269,36
183666,20161231,ZMTP,2.502,9.022,4.161,12.379,0.03,-2.933,-4.205,0.817,2.498,17.834,20.631,34.5098,36
183675,20131031,FVGCF,0.055,0.307,0.252,0,,9.954,-0.075,0.103,0.225,0,14.478,0.1265,10
183675,20141031,FVGCF,0.127,0.151,-0.038,0,,-0.271,0.083,0,0.049,0,0.233,1.1066,10
183675,20151031,FVGCF,0.067,0,-0.115,0,,-0.082,-0.088,0,0,0,0.061,0.0538,10
183675,20161031,FVGCF,0.228,0,-0.275,0,,-0.163,0,0,0,0,0.162,0.0038,10
183698,20121231,ZROZ,,,,,,,,,,,,,67
183698,20131231,ZROZ,,,,,,,,,,,,,67
183698,20141231,ZROZ,,,,,,,,,,,,,67
183698,20151231,ZROZ,,,,,,,,,,,,,67
183698,20161231,ZROZ,,,,,,,,,,,,,67
183699,20121231,YAO,,,,,,,,,,,,,67
183699,20131231,YAO,,,,,,,,,,,,,67
183699,20141231,YAO,,,,,,,,,,,,,67
183699,20151231,YAO,,,,,,,,,,,,,67
183699,20161231,YAO,,,,,,,,,,,,,67
183704,20121231,VTNR,8.869,49.102,18.146,124.076,0.102,3.658,3,11.952,7.161,134.573,130.213,53.6094,51
183704,20131231,VTNR,14.096,64.546,35.179,143.307,0.154,7.879,4.393,16.444,11.715,161.967,154.78,71.0401,51
183704,20141231,VTNR,21.984,133.822,57.681,240.486,0.225,-5.546,-1.526,59.919,13.087,258.905,266.56,117.7725,51
183704,20151231,VTNR,13.244,95.339,26.679,136.744,0.205,-22.517,-12.971,60.847,6.316,146.942,161.445,31.0629,51
183704,20161231,VTNR,9.441,86.986,25.151,81.818,0.205,-3.953,-14.146,62.318,10.952,98.078,101.784,43.4278,51
183727,20130930,OMNT,1.852,5.495,-12.034,1.575,0.022,1.267,-11.724,3.187,,16.829,13.316,85.6882,73
183727,20140930,OMNT,1.916,9.558,-12.405,2.344,0.024,-6.943,-2.674,1.976,,4.479,11.187,120.153,73
183727,20150930,OMNT,1.167,11.058,-9.143,13.102,0.053,-12.236,-5.218,1.878,,21.289,32.512,92.4595,73
183727,20160930,OMNT,1.56,21.685,-7.526,10.825,0.03,-10.332,1.722,2.593,,17.697,28.052,43.6416,73
183728,20121231,SWHN,,,,,,,,,,,,,35
183728,20131231,SWHN,1.099,0.023,-3.611,0,0.003,-1.25,-1.326,0.187,0,0,1.477,50.3776,35
183728,20141231,SWHN,1.218,0.028,-4.969,0,0.003,-1.679,-1.243,0.187,0.005,0,1.435,4.7397,35
183729,20121130,ORGS,0.136,0.048,-0.281,0,0.005,-4.998,-1.052,0.01,0.015,0,4.987,34.3826,28
183729,20131130,ORGS,0.139,0.114,-2.034,0,0.006,-5.539,-1.99,0.018,0.024,0,5.457,35.8015,28
183729,20141130,ORGS,1.084,2.249,-2.979,0,0.007,-5.504,-1.429,0.022,0.89,0,4.571,36.3812,28
183729,20151130,ORGS,3.475,38.748,-6.44,3.092,0.041,-4.461,-2.706,4.958,1.173,2.974,7.936,18.4259,28
183729,20161130,ORGS,4.554,33.487,10.578,6.358,0.08,-9.194,-3.783,6.105,1.229,6.397,14.959,44.4974,28
183735,20121231,EDSFF,1.417,363.682,347.17,272.416,2.093,31.932,-36.808,68.719,174.186,382.58,344.887,43.9206,23
183735,20131231,EDSFF,9.772,398.633,368.502,194.665,2.016,10.827,9.352,112.556,189.096,269.193,252.138,54.6546,23
183736,20121231,GNRC,94.543,1603.847,463.628,727.613,3.048,93.223,235.594,153.129,134.978,1176.306,898.591,2343.2358,36
183736,20131231,GNRC,109.238,1798.205,317.071,905.25,3.38,174.539,259.944,206.731,164.907,1485.765,1097.526,3885.7306,36
183736,20141231,GNRC,132.248,1882.542,489.799,930.994,3.587,174.613,252.986,238.222,189.107,1460.919,1137.691,3222.8862,36
183736,20151231,GNRC,108.332,1792.816,465.871,840.607,3.156,77.747,188.619,270.132,182.185,1317.299,1056.718,1965.2666,36
183736,20161231,GNRC,181.519,1861.684,401.122,901.982,4.202,98.788,253.409,319.158,241.857,1444.453,1173.902,2554.2758,36
183739,20121130,IPCI,0.512,2.475,-1.768,9.627,0.039,-6.137,-7.654,4.532,0.305,0.107,9.627,43.3367,28
183739,20131130,IPCI,0.81,4.38,-5.955,7.949,0.038,-11.495,-6.927,4.239,1.655,1.527,7.949,84.4381,28
183739,20141130,IPCI,0.668,7.875,4.909,11.922,0.046,-3.856,-1.715,5.008,1.336,8.77,11.922,68.0253,28
183739,20151130,IPCI,3.028,5.224,-0.138,10.829,0.052,-7.436,-3.782,5.526,0.937,4.094,10.829,50.9124,28
183739,20161130,IPCI,0.807,7.975,1.116,11.713,0.054,-10.144,-6.255,6.042,1.154,2.247,11.713,83.1141,28
183753,20121231,CPI,,,,,,,,,,,,,67
183753,20131231,CPI,,,,,,,,,,,,,67
183753,20141231,CPI,,,,,,,,,,,,,67
183753,20151231,CPI,,,,,,,,,,,,,67
183753,20161231,CPI,,,,,,,,,,,,,67
183754,20121231,GRES,,,,,,,,,,,,,67
183754,20131231,GRES,,,,,,,,,,,,,67
183754,20141231,GRES,,,,,,,,,,,,,67
183754,20151231,GRES,,,,,,,,,,,,,67
183754,20161231,GRES,,,,,,,,,,,,,67
183772,20130531,PRFC,0.468,0.305,-0.464,1.647,,-2.092,-1.197,0.031,0.066,0.035,1.647,24.6188,73
183772,20140531,PRFC,0.059,2.481,1.976,0.575,0.003,-0.24,-0.45,0.031,0.003,0.013,0.575,25.2714,73
183772,20150531,PRFC,0.091,2.719,1.365,0.737,0.002,-0.563,-0.686,0.039,0.045,0.018,0.737,12.6357,73
183780,20121231,TWO,0,16813.944,3450.577,50.634,0,287.416,163.134,1.034,177.402,527.924,50.634,,67
183780,20121231,TWO,0,16813.944,,,0,287.416,,1.034,,368.149,,,67
183780,20131231,TWO,0,17173.862,3854.995,85.206,0,575.04,-454.671,2.285,1414.474,601.509,85.206,3386.5968,67
183780,20131231,TWO,0,17173.862,,,0,575.04,,2.285,,846.738,,3386.5968,67
183780,20141231,TWO,0,21084.309,4068.042,133.981,0,167.139,-764.147,4.849,2394.146,682.095,133.981,,67
183780,20141231,TWO,0,21084.309,,,0,167.139,,4.849,,336.448,,,67
183780,20151231,TWO,0,14575.772,3576.561,150.166,0,492.21,-1936.748,5.997,4739.129,980.055,150.166,2866.6467,67
183780,20151231,TWO,0,14575.772,,,0,492.21,,5.997,,769.434,,2866.6467,67
183780,20161231,TWO,0,20112.056,3401.111,147.51,0,353.278,239.679,6.481,4892.322,693.888,147.51,3031.5254,67
183780,20161231,TWO,0,20112.056,,,0,353.278,,6.481,,739.259,,3031.5254,67
183790,20121231,ASPW,1.269,2.667,0.302,2.322,0.013,-3.49,-1.802,0.365,0.4,1.999,5.344,14.3921,36
183790,20131231,ASPW,1.176,2.379,-1.668,2.717,0.007,-3.273,-1.284,0.376,0.265,2.195,5.556,4.4985,36
183792,20121231,SCHB,,,,,,,,,,,,,67
183792,20131231,SCHB,,,,,,,,,,,,,67
183792,20141231,SCHB,,,,,,,,,,,,,67
183792,20151231,SCHB,,,,,,,,,,,,,67
183792,20161231,SCHB,,,,,,,,,,,,,67
183794,20121231,SCHX,,,,,,,,,,,,,67
183794,20131231,SCHX,,,,,,,,,,,,,67
183794,20141231,SCHX,,,,,,,,,,,,,67
183794,20151231,SCHX,,,,,,,,,,,,,67
183794,20161231,SCHX,,,,,,,,,,,,,67
183795,20121231,SCHA,,,,,,,,,,,,,67
183795,20131231,SCHA,,,,,,,,,,,,,67
183795,20141231,SCHA,,,,,,,,,,,,,67
183795,20151231,SCHA,,,,,,,,,,,,,67
183795,20161231,SCHA,,,,,,,,,,,,,67
183796,20121231,SCHF,,,,,,,,,,,,,67
183796,20131231,SCHF,,,,,,,,,,,,,67
183796,20141231,SCHF,,,,,,,,,,,,,67
183796,20151231,SCHF,,,,,,,,,,,,,67
183796,20161231,SCHF,,,,,,,,,,,,,67
183797,20121231,COWN,621.062,1638.476,495.109,317.463,0.571,-23.885,-103.866,62.205,541.531,215.736,317.463,275.4976,62
183797,20121231,COWN,210.621,1638.476,,,0.571,-23.885,,62.205,,303.398,,275.4976,62
183797,20131231,COWN,1012.749,1842,507.766,350.69,0.633,4.647,150.589,48.852,1073.357,286.607,350.69,449.7556,62
183797,20131231,COWN,94.172,1842,,,0.633,4.647,,48.852,,379.213,,449.7556,62
183797,20141231,COWN,1032.714,2405.676,677.675,477.669,0.664,167.216,-66.711,52.356,891.479,370.117,477.669,,62
183797,20141231,COWN,350.221,2405.676,,,0.664,167.216,,52.356,,542.245,,,62
183797,20151231,COWN,152.774,1792.454,669.243,493.876,0.769,43.729,-67.352,57.184,247.096,449.685,493.876,,62
183797,20151231,COWN,152.774,1792.454,,,0.769,43.729,,57.184,,501.544,,,62
183797,20161231,COWN,235.495,2018.523,651.9,534.005,0.843,-19.277,-354.774,66.275,221.806,452.041,534.005,414.3305,62
183797,20161231,COWN,233.445,2018.523,,,0.843,-19.277,,66.275,,515.534,,414.3305,62
183799,20121231,COGT,0.046,7.544,6.473,0,0.02,-0.678,-5.988,,,0,3.438,35.8352,87
183799,20131231,COGT,1.196,12.546,10.565,1.386,0.03,-3.935,-5.088,1.766,1.563,2.875,6.569,53.7575,87
